sy_snum,sy_pnum,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens,st_radv
1,1,4545.00,0.73,0.72,,-0.692,4.57,,2.6383,
1,1,4732.00,0.68,,,,,,,
1,1,4743.00,0.81,0.79,0.400,,4.52,,3.2617,
1,1,4743.00,0.81,0.79,0.400,,4.52,,3.2617,
1,1,4642.00,0.71,0.76,0.070,,4.62,2.570,,
1,1,4545.00,0.73,0.72,,-0.692,4.57,,2.6383,
2,1,5486.00,0.85,0.94,0.010,,4.55,1.860,,
2,1,5530.00,0.84,0.96,0.070,,4.57,,22.7692,
2,1,5509.00,0.92,,,,,,,
2,1,5530.00,0.84,0.96,0.070,,4.57,,22.7692,
2,1,5423.64,0.92,0.94,0.117,-0.176,4.48,,1.6861,
2,1,5511.00,0.86,0.96,0.100,,4.55,,24.8262,
2,1,5530.00,0.84,0.96,0.070,,4.57,,22.7692,
2,1,5542.00,0.92,0.97,,,4.50,3.000,,
2,1,5423.64,0.92,0.94,0.117,-0.176,4.48,,1.6861,
2,1,5423.64,0.92,0.94,0.117,-0.176,4.48,,1.6861,
1,1,5495.00,0.87,,,,,,,
1,1,5594.00,0.93,0.94,0.000,,4.48,5.130,,
1,1,5957.00,1.59,1.06,-0.100,,4.06,,9.7949,
1,1,5957.00,1.59,1.06,-0.100,,4.06,,9.7949,
1,1,5547.00,0.93,0.90,0.000,,4.45,,9.6133,
1,1,5605.14,0.82,0.99,-0.276,-0.222,4.61,,2.5236,
1,1,5938.00,1.57,1.06,,,4.07,7.200,,
1,1,5605.14,0.82,0.99,-0.276,-0.222,4.61,,2.5236,
1,1,5957.00,1.59,1.06,-0.100,,4.06,,9.7949,
1,1,5605.14,0.82,0.99,-0.276,-0.222,4.61,,2.5236,
1,1,5880.00,0.92,1.01,-0.060,,4.52,,0.4867,
1,1,5880.00,0.92,1.01,-0.060,,4.52,,0.4867,
1,1,5880.00,0.92,1.01,-0.060,,4.52,,0.4867,
1,1,5849.00,1.04,1.04,0.060,,4.42,4.070,,
1,1,5654.67,1.61,1.00,0.040,0.376,4.03,,0.3406,
1,1,5654.67,1.61,1.00,0.040,0.376,4.03,,0.3406,
1,1,5783.00,1.54,,,,,,,
1,1,5841.00,0.88,0.99,,,4.54,0.400,,
1,1,5782.00,1.22,1.03,0.160,,4.28,,0.4832,
1,1,5654.67,1.61,1.00,0.040,0.376,4.03,,0.3406,
1,1,5094.34,,,0.082,,,,,
1,1,5481.00,1.01,0.98,,,4.42,7.500,,
1,1,5418.00,0.93,0.91,0.090,,4.46,8.710,,
1,1,5405.00,1.02,0.90,0.210,,4.37,,5.1037,
1,1,5473.00,1.06,0.92,0.180,,4.35,,4.3790,
1,1,5094.34,,,0.082,,,,,
1,1,5473.00,1.06,0.92,0.180,,4.35,,4.3790,
1,1,5473.00,1.06,0.92,0.180,,4.35,,4.3790,
1,1,4980.00,3.21,,,,,,,
1,1,4980.00,3.21,,,,,,,
1,1,5123.00,0.78,0.74,-0.200,,4.52,,0.5997,
1,1,5123.00,0.78,0.74,-0.200,,4.52,,0.5932,
1,1,5096.00,0.78,0.82,-0.030,,4.58,4.790,,
1,1,5123.00,0.78,0.74,-0.200,,4.52,,0.5997,
1,1,4980.00,3.21,,,,,,,
1,1,5123.00,0.78,0.74,-0.200,,4.52,,0.5997,
1,1,5131.00,0.77,0.76,,,4.54,13.800,,
1,1,5922.00,0.96,1.00,-0.080,,4.47,,1.4488,
1,1,5922.00,0.96,1.00,-0.080,,4.47,,1.4488,
1,1,5923.00,1.49,,,,,,,
1,1,5730.42,1.54,1.02,0.214,0.360,4.07,,0.3969,
1,1,5922.00,0.96,1.00,-0.080,,4.47,,1.4488,
1,1,5922.00,0.96,1.00,-0.080,,4.47,,1.3338,
1,1,5730.42,1.54,1.02,0.214,0.360,4.07,,0.3969,
1,1,5665.00,0.99,1.06,,,4.47,,,
1,1,5934.00,1.10,1.07,0.080,,4.38,3.720,,
1,1,4719.00,0.50,0.52,-1.700,,4.75,,3.5462,
1,1,4704.00,0.79,,,,,,,
1,1,4940.93,0.77,0.81,-0.579,-0.494,4.57,,2.4776,
1,1,4719.00,0.50,0.52,-1.700,,4.75,,3.5462,
1,1,5009.00,0.75,0.79,-0.110,,4.59,4.570,,
1,1,4719.00,0.50,0.52,-1.700,,4.75,,3.5462,
1,1,4719.00,0.50,0.52,-1.700,,4.75,,2.2140,
1,1,4922.00,0.70,0.72,,,4.60,12.900,,
1,1,4940.93,0.77,0.81,-0.579,-0.494,4.57,,2.4776,
1,1,4940.93,0.77,0.81,-0.579,-0.494,4.57,,2.4776,
1,1,5332.00,0.84,0.82,-0.080,,4.50,,11.6206,
1,1,5160.00,0.98,0.87,,-0.215,4.40,,1.3150,
1,1,5332.00,0.84,0.82,-0.080,,4.50,,11.6806,
1,1,5330.00,0.88,0.88,-0.070,,4.50,6.000,1.7900,-64.23
1,1,5200.00,0.89,0.91,0.300,,4.50,6.200,1.8500,-64.18
1,1,5332.00,0.84,0.82,-0.080,,4.50,,11.6806,
1,1,5332.00,0.84,0.82,-0.080,,4.50,,11.6806,
1,1,5152.00,0.77,0.77,,,4.54,12.900,,
1,1,5160.00,0.98,0.87,,-0.215,4.40,,1.3150,
1,1,5160.00,0.98,,,,4.40,,,
1,1,5160.00,0.98,0.87,,-0.215,4.40,,1.3150,
1,1,5206.00,0.83,0.83,-0.020,,4.52,9.120,,
1,1,5200.00,0.89,0.91,0.300,,,6.200,,
1,1,5306.00,0.96,,,,,,,
1,2,6025.52,1.36,1.12,-0.106,0.344,4.22,,0.6235,
1,2,6495.00,1.17,1.19,-0.100,,4.38,,0.9927,
1,2,5948.00,1.40,,,,,,,
1,2,6495.00,1.17,1.19,-0.100,,4.38,,0.9927,
1,2,6243.00,1.02,1.12,,,4.47,,,
1,2,6495.00,1.17,1.19,-0.100,,4.38,,0.9927,
1,2,6160.00,1.23,1.15,0.030,,4.32,3.090,,
1,2,6025.52,1.36,1.12,-0.106,0.344,4.22,,0.6235,
1,2,6025.52,1.36,1.12,-0.106,0.344,4.22,,0.6235,
1,2,5897.00,1.86,1.20,0.160,,3.98,,0.9652,
1,2,6160.00,1.23,1.15,0.030,,4.32,3.090,,
1,2,6025.52,1.36,1.12,-0.106,0.344,4.22,,0.6235,
1,2,5897.00,1.86,1.20,0.160,,3.98,,0.6270,
1,2,6495.00,1.17,1.19,-0.100,,4.38,,0.7822,
1,2,6495.00,1.17,1.19,-0.100,,4.38,,0.7822,
1,2,5948.00,1.40,,,,,,,
1,2,6243.00,1.02,1.12,,,4.47,,,
1,2,6025.52,1.36,1.12,-0.106,0.344,4.22,,0.6235,
1,2,6495.00,1.17,1.19,-0.100,,4.38,,0.7822,
1,1,5568.00,0.97,0.88,-0.040,,4.41,,2.1112,
1,1,5387.00,0.84,0.87,-0.060,,4.54,4.470,,
1,1,5568.00,0.97,0.88,-0.040,,4.41,,0.2814,
1,1,5327.00,0.87,0.92,,-0.264,4.53,,1.9948,
1,1,5568.00,0.97,0.88,-0.040,,4.41,,2.1112,
1,1,5530.00,0.95,0.85,,,4.41,12.300,,
1,1,5566.00,0.85,,,,,,,
1,1,5568.00,0.97,0.88,-0.040,,4.41,,2.1112,
1,1,5327.00,0.87,0.92,,-0.264,4.53,,1.9948,
1,1,5327.00,0.87,0.92,,-0.264,4.53,,1.9948,
1,1,5687.00,0.86,0.93,-0.120,,4.54,,1.6154,
1,1,5373.00,0.83,0.87,-0.080,,4.54,4.070,,
